service,gender,race,hispanicity,paygrade,count
Coast Guard,MALE,ASIAN,HISP,O03,1
Coast Guard,MALE,ASIAN,NON-HISP,O03,15
Coast Guard,MALE,BLACK,HISP,O03,5
Coast Guard,MALE,BLACK,NON-HISP,O03,84
Coast Guard,MALE,MULTI,HISP,O03,6
Coast Guard,MALE,MULTI,NON-HISP,O03,68
Coast Guard,MALE,P/I,HISP,O03,0
Coast Guard,MALE,P/I,NON-HISP,O03,1
Coast Guard,MALE,WHITE,HISP,O03,89
Coast Guard,MALE,WHITE,NON-HISP,O03,1424
Coast Guard,MALE,UNK,HISP,O03,40
Coast Guard,MALE,UNK,NON-HISP,O03,126
Coast Guard,FEMALE,AMI/ALN,HISP,O03,4
Coast Guard,FEMALE,AMI/ALN,NON-HISP,O03,3
Coast Guard,FEMALE,ASIAN,HISP,O03,0
Coast Guard,FEMALE,ASIAN,NON-HISP,O03,5
Coast Guard,FEMALE,BLACK,HISP,O03,0
Coast Guard,FEMALE,BLACK,NON-HISP,O03,34
Coast Guard,FEMALE,MULTI,HISP,O03,4
Coast Guard,FEMALE,MULTI,NON-HISP,O03,26
Coast Guard,FEMALE,P/I,HISP,O03,0
Coast Guard,FEMALE,P/I,NON-HISP,O03,1
Coast Guard,FEMALE,WHITE,HISP,O03,11
Coast Guard,FEMALE,WHITE,NON-HISP,O03,320
Coast Guard,FEMALE,UNK,HISP,O03,15
Coast Guard,FEMALE,UNK,NON-HISP,O03,22
Coast Guard,MALE,AMI/ALN,HISP,O04,3
Coast Guard,MALE,AMI/ALN,NON-HISP,O04,22
Coast Guard,MALE,ASIAN,HISP,O04,0
Coast Guard,MALE,ASIAN,NON-HISP,O04,5
Coast Guard,MALE,BLACK,HISP,O04,1
Coast Guard,MALE,BLACK,NON-HISP,O04,68
Coast Guard,MALE,MULTI,HISP,O04,7
Coast Guard,MALE,MULTI,NON-HISP,O04,62
Coast Guard,MALE,P/I,HISP,O04,0
Coast Guard,MALE,P/I,NON-HISP,O04,1
Coast Guard,MALE,WHITE,HISP,O04,41
Coast Guard,MALE,WHITE,NON-HISP,O04,912
Coast Guard,MALE,UNK,HISP,O04,22
Coast Guard,MALE,UNK,NON-HISP,O04,50
Coast Guard,FEMALE,AMI/ALN,HISP,O04,1
Coast Guard,FEMALE,AMI/ALN,NON-HISP,O04,3
Coast Guard,FEMALE,ASIAN,HISP,O04,0
Coast Guard,FEMALE,ASIAN,NON-HISP,O04,3
Coast Guard,FEMALE,BLACK,HISP,O04,0
Coast Guard,FEMALE,BLACK,NON-HISP,O04,13
Coast Guard,FEMALE,MULTI,HISP,O04,3
Coast Guard,FEMALE,MULTI,NON-HISP,O04,17
Coast Guard,FEMALE,P/I,HISP,O04,0
Coast Guard,FEMALE,P/I,NON-HISP,O04,0
Coast Guard,FEMALE,WHITE,HISP,O04,10
Coast Guard,FEMALE,WHITE,NON-HISP,O04,140
Coast Guard,FEMALE,UNK,HISP,O04,3
Coast Guard,FEMALE,UNK,NON-HISP,O04,9
Coast Guard,MALE,AMI/ALN,HISP,O05,0
Coast Guard,MALE,AMI/ALN,NON-HISP,O05,10
Coast Guard,MALE,ASIAN,HISP,O05,0
Coast Guard,MALE,ASIAN,NON-HISP,O05,2
Coast Guard,MALE,BLACK,HISP,O05,1
Coast Guard,MALE,BLACK,NON-HISP,O05,21
Coast Guard,MALE,MULTI,HISP,O05,2
Coast Guard,MALE,MULTI,NON-HISP,O05,24
Coast Guard,MALE,P/I,HISP,O05,0
Coast Guard,MALE,P/I,NON-HISP,O05,0
Coast Guard,MALE,WHITE,HISP,O05,20
Coast Guard,MALE,WHITE,NON-HISP,O05,669
Coast Guard,MALE,UNK,HISP,O05,2
Coast Guard,MALE,UNK,NON-HISP,O05,25
Coast Guard,FEMALE,AMI/ALN,HISP,O05,0
Coast Guard,FEMALE,AMI/ALN,NON-HISP,O05,0
Coast Guard,FEMALE,ASIAN,HISP,O05,0
Coast Guard,FEMALE,ASIAN,NON-HISP,O05,0
Coast Guard,FEMALE,BLACK,HISP,O05,0
Coast Guard,FEMALE,BLACK,NON-HISP,O05,2
Coast Guard,FEMALE,MULTI,HISP,O05,0
Coast Guard,FEMALE,MULTI,NON-HISP,O05,2
Coast Guard,FEMALE,P/I,HISP,O05,0
Coast Guard,FEMALE,P/I,NON-HISP,O05,0
Coast Guard,FEMALE,WHITE,HISP,O05,0
Coast Guard,FEMALE,WHITE,NON-HISP,O05,71
Coast Guard,FEMALE,UNK,HISP,O05,2
Coast Guard,FEMALE,UNK,NON-HISP,O05,0
Coast Guard,MALE,AMI/ALN,HISP,O06,0
Coast Guard,MALE,AMI/ALN,NON-HISP,O06,1
Coast Guard,MALE,ASIAN,HISP,O06,0
Coast Guard,MALE,ASIAN,NON-HISP,O06,2
Coast Guard,MALE,BLACK,HISP,O06,0
Coast Guard,MALE,BLACK,NON-HISP,O06,3
Coast Guard,MALE,MULTI,HISP,O06,1
Coast Guard,MALE,MULTI,NON-HISP,O06,7
Coast Guard,MALE,P/I,HISP,O06,0
Coast Guard,MALE,P/I,NON-HISP,O06,0
Coast Guard,MALE,WHITE,HISP,O06,9
Coast Guard,MALE,WHITE,NON-HISP,O06,321
Coast Guard,MALE,UNK,HISP,O06,0
Coast Guard,MALE,UNK,NON-HISP,O06,9
Coast Guard,FEMALE,AMI/ALN,HISP,O06,0
Coast Guard,FEMALE,AMI/ALN,NON-HISP,O06,0
Coast Guard,FEMALE,ASIAN,HISP,O06,0
Coast Guard,FEMALE,ASIAN,NON-HISP,O06,0
Coast Guard,FEMALE,BLACK,HISP,O06,0
Coast Guard,FEMALE,BLACK,NON-HISP,O06,0
Coast Guard,FEMALE,MULTI,HISP,O06,0
Coast Guard,FEMALE,MULTI,NON-HISP,O06,1
Coast Guard,FEMALE,P/I,HISP,O06,0
Coast Guard,FEMALE,P/I,NON-HISP,O06,0
Coast Guard,FEMALE,WHITE,HISP,O06,0
Coast Guard,FEMALE,WHITE,NON-HISP,O06,29
Coast Guard,FEMALE,UNK,HISP,O06,0
Coast Guard,FEMALE,UNK,NON-HISP,O06,2
Coast Guard,MALE,AMI/ALN,HISP,O07,0
Coast Guard,MALE,AMI/ALN,NON-HISP,O07,0
Coast Guard,MALE,ASIAN,HISP,O07,0
Coast Guard,MALE,ASIAN,NON-HISP,O07,0
Coast Guard,MALE,BLACK,HISP,O07,0
Coast Guard,MALE,BLACK,NON-HISP,O07,0
Coast Guard,MALE,MULTI,HISP,O07,0
Coast Guard,MALE,MULTI,NON-HISP,O07,0
Coast Guard,MALE,P/I,HISP,O07,0
Coast Guard,MALE,P/I,NON-HISP,O07,0
Coast Guard,MALE,WHITE,HISP,O07,0
Coast Guard,MALE,WHITE,NON-HISP,O07,16
Coast Guard,MALE,UNK,HISP,O07,1
Coast Guard,MALE,UNK,NON-HISP,O07,0
Coast Guard,FEMALE,AMI/ALN,HISP,O07,0
Coast Guard,FEMALE,AMI/ALN,NON-HISP,O07,0
Coast Guard,FEMALE,ASIAN,HISP,O07,0
Coast Guard,FEMALE,ASIAN,NON-HISP,O07,0
Coast Guard,FEMALE,BLACK,HISP,O07,0
Coast Guard,FEMALE,BLACK,NON-HISP,O07,0
Coast Guard,FEMALE,MULTI,HISP,O07,0
Coast Guard,FEMALE,MULTI,NON-HISP,O07,0
Coast Guard,FEMALE,P/I,HISP,O07,0
Coast Guard,FEMALE,P/I,NON-HISP,O07,0
Coast Guard,FEMALE,WHITE,HISP,O07,0
Coast Guard,FEMALE,WHITE,NON-HISP,O07,1
Coast Guard,FEMALE,UNK,HISP,O07,0
Coast Guard,FEMALE,UNK,NON-HISP,O07,0
Coast Guard,MALE,AMI/ALN,HISP,O08,0
Coast Guard,MALE,AMI/ALN,NON-HISP,O08,0
Coast Guard,MALE,ASIAN,HISP,O08,0
Coast Guard,MALE,ASIAN,NON-HISP,O08,0
Coast Guard,MALE,BLACK,HISP,O08,0
Coast Guard,MALE,BLACK,NON-HISP,O08,1
Coast Guard,MALE,MULTI,HISP,O08,0
Coast Guard,MALE,MULTI,NON-HISP,O08,0
Coast Guard,MALE,P/I,HISP,O08,0
Coast Guard,MALE,P/I,NON-HISP,O08,0
Coast Guard,MALE,WHITE,HISP,O08,0
Coast Guard,MALE,WHITE,NON-HISP,O08,15
Coast Guard,MALE,UNK,HISP,O08,1
Coast Guard,MALE,UNK,NON-HISP,O08,0
Coast Guard,FEMALE,AMI/ALN,HISP,O08,0
Coast Guard,FEMALE,AMI/ALN,NON-HISP,O08,0
Coast Guard,FEMALE,ASIAN,HISP,O08,0
Coast Guard,FEMALE,ASIAN,NON-HISP,O08,0
Coast Guard,FEMALE,BLACK,HISP,O08,0
Coast Guard,FEMALE,BLACK,NON-HISP,O08,0
Coast Guard,FEMALE,MULTI,HISP,O08,0
Coast Guard,FEMALE,MULTI,NON-HISP,O08,0
Coast Guard,FEMALE,P/I,HISP,O08,0
Coast Guard,FEMALE,P/I,NON-HISP,O08,0
Coast Guard,FEMALE,WHITE,HISP,O08,0
Coast Guard,FEMALE,WHITE,NON-HISP,O08,2
Coast Guard,FEMALE,UNK,HISP,O08,0
Coast Guard,FEMALE,UNK,NON-HISP,O08,0
Coast Guard,MALE,AMI/ALN,HISP,O09,0
Coast Guard,MALE,AMI/ALN,NON-HISP,O09,0
Coast Guard,MALE,ASIAN,HISP,O09,0
Coast Guard,MALE,ASIAN,NON-HISP,O09,0
Coast Guard,MALE,BLACK,HISP,O09,0
Coast Guard,MALE,BLACK,NON-HISP,O09,0
Coast Guard,MALE,MULTI,HISP,O09,0
Coast Guard,MALE,MULTI,NON-HISP,O09,0
Coast Guard,MALE,P/I,HISP,O09,0
Coast Guard,MALE,P/I,NON-HISP,O09,0
Coast Guard,MALE,WHITE,HISP,O09,0
Coast Guard,MALE,WHITE,NON-HISP,O09,3
Coast Guard,MALE,UNK,HISP,O09,0
Coast Guard,MALE,UNK,NON-HISP,O09,0
Coast Guard,FEMALE,AMI/ALN,HISP,O09,0
Coast Guard,FEMALE,AMI/ALN,NON-HISP,O09,0
Coast Guard,FEMALE,ASIAN,HISP,O09,0
Coast Guard,FEMALE,ASIAN,NON-HISP,O09,0
Coast Guard,FEMALE,BLACK,HISP,O09,0
Coast Guard,FEMALE,BLACK,NON-HISP,O09,0
Coast Guard,FEMALE,MULTI,HISP,O09,0
Coast Guard,FEMALE,MULTI,NON-HISP,O09,0
Coast Guard,FEMALE,P/I,HISP,O09,0
Coast Guard,FEMALE,P/I,NON-HISP,O09,0
Coast Guard,FEMALE,WHITE,HISP,O09,0
Coast Guard,FEMALE,WHITE,NON-HISP,O09,1
Coast Guard,FEMALE,UNK,HISP,O09,0
Coast Guard,FEMALE,UNK,NON-HISP,O09,0
Coast Guard,MALE,AMI/ALN,HISP,W02,2
Coast Guard,MALE,AMI/ALN,NON-HISP,W02,22
Coast Guard,MALE,ASIAN,HISP,W02,0
Coast Guard,MALE,ASIAN,NON-HISP,W02,2
Coast Guard,MALE,BLACK,HISP,W02,0
Coast Guard,MALE,BLACK,NON-HISP,W02,37
Coast Guard,MALE,MULTI,HISP,W02,1
Coast Guard,MALE,MULTI,NON-HISP,W02,16
Coast Guard,MALE,P/I,HISP,W02,0
Coast Guard,MALE,P/I,NON-HISP,W02,1
Coast Guard,MALE,WHITE,HISP,W02,35
Coast Guard,MALE,WHITE,NON-HISP,W02,535
Coast Guard,MALE,UNK,HISP,W02,25
Coast Guard,MALE,UNK,NON-HISP,W02,39
Coast Guard,FEMALE,AMI/ALN,HISP,W02,0
Coast Guard,FEMALE,AMI/ALN,NON-HISP,W02,2
Coast Guard,FEMALE,ASIAN,HISP,W02,0
Coast Guard,FEMALE,ASIAN,NON-HISP,W02,0
Coast Guard,FEMALE,BLACK,HISP,W02,1
Coast Guard,FEMALE,BLACK,NON-HISP,W02,5
Coast Guard,FEMALE,MULTI,HISP,W02,0
Coast Guard,FEMALE,MULTI,NON-HISP,W02,3
Coast Guard,FEMALE,P/I,HISP,W02,0
Coast Guard,FEMALE,P/I,NON-HISP,W02,0
Coast Guard,FEMALE,WHITE,HISP,W02,4
Coast Guard,FEMALE,WHITE,NON-HISP,W02,30
Coast Guard,FEMALE,UNK,HISP,W02,0
Coast Guard,FEMALE,UNK,NON-HISP,W02,1
Coast Guard,MALE,AMI/ALN,HISP,W03,1
Coast Guard,MALE,AMI/ALN,NON-HISP,W03,8
Coast Guard,MALE,ASIAN,HISP,W03,0
Coast Guard,MALE,ASIAN,NON-HISP,W03,1
Coast Guard,MALE,BLACK,HISP,W03,0
Coast Guard,MALE,BLACK,NON-HISP,W03,25
Coast Guard,MALE,MULTI,HISP,W03,2
Coast Guard,MALE,MULTI,NON-HISP,W03,8
Coast Guard,MALE,P/I,HISP,W03,0
Coast Guard,MALE,P/I,NON-HISP,W03,0
Coast Guard,MALE,WHITE,HISP,W03,19
Coast Guard,MALE,WHITE,NON-HISP,W03,414
Coast Guard,MALE,UNK,HISP,W03,4
Coast Guard,MALE,UNK,NON-HISP,W03,17
Coast Guard,FEMALE,AMI/ALN,HISP,W03,0
Coast Guard,FEMALE,AMI/ALN,NON-HISP,W03,0
Coast Guard,FEMALE,ASIAN,HISP,W03,1
Coast Guard,FEMALE,ASIAN,NON-HISP,W03,0
Coast Guard,FEMALE,BLACK,HISP,W03,0
Coast Guard,FEMALE,BLACK,NON-HISP,W03,6
Coast Guard,FEMALE,MULTI,HISP,W03,0
Coast Guard,FEMALE,MULTI,NON-HISP,W03,1
Coast Guard,FEMALE,P/I,HISP,W03,0
Coast Guard,FEMALE,P/I,NON-HISP,W03,0
Coast Guard,FEMALE,WHITE,HISP,W03,1
Coast Guard,FEMALE,WHITE,NON-HISP,W03,23
Coast Guard,FEMALE,UNK,HISP,W03,0
Coast Guard,FEMALE,UNK,NON-HISP,W03,0
Coast Guard,MALE,AMI/ALN,HISP,W04,0
Coast Guard,MALE,AMI/ALN,NON-HISP,W04,4
Coast Guard,MALE,ASIAN,HISP,W04,0
Coast Guard,MALE,ASIAN,NON-HISP,W04,0
Coast Guard,MALE,BLACK,HISP,W04,1
Coast Guard,MALE,BLACK,NON-HISP,W04,18
Coast Guard,MALE,MULTI,HISP,W04,1
Coast Guard,MALE,MULTI,NON-HISP,W04,7
Coast Guard,MALE,P/I,HISP,W04,0
Coast Guard,MALE,P/I,NON-HISP,W04,0
Coast Guard,MALE,WHITE,HISP,W04,5
Coast Guard,MALE,WHITE,NON-HISP,W04,207
Coast Guard,MALE,UNK,HISP,W04,5
Coast Guard,MALE,UNK,NON-HISP,W04,14
Coast Guard,FEMALE,AMI/ALN,HISP,W04,0
Coast Guard,FEMALE,AMI/ALN,NON-HISP,W04,1
Coast Guard,FEMALE,ASIAN,HISP,W04,0
Coast Guard,FEMALE,ASIAN,NON-HISP,W04,0
Coast Guard,FEMALE,BLACK,HISP,W04,0
Coast Guard,FEMALE,BLACK,NON-HISP,W04,1
Coast Guard,FEMALE,MULTI,HISP,W04,0
Coast Guard,FEMALE,MULTI,NON-HISP,W04,0
Coast Guard,FEMALE,P/I,HISP,W04,0
Coast Guard,FEMALE,P/I,NON-HISP,W04,0
Coast Guard,FEMALE,WHITE,HISP,W04,0
Coast Guard,FEMALE,WHITE,NON-HISP,W04,10
Coast Guard,FEMALE,UNK,HISP,W04,0
Coast Guard,FEMALE,UNK,NON-HISP,W04,0
Coast Guard,MALE,AMI/ALN,HISP,E01,0
Coast Guard,MALE,AMI/ALN,NON-HISP,E01,0
Coast Guard,MALE,ASIAN,HISP,E01,0
Coast Guard,MALE,ASIAN,NON-HISP,E01,1
Coast Guard,MALE,BLACK,HISP,E01,1
Coast Guard,MALE,BLACK,NON-HISP,E01,12
Coast Guard,MALE,MULTI,HISP,E01,0
Coast Guard,MALE,MULTI,NON-HISP,E01,10
Coast Guard,MALE,P/I,HISP,E01,0
Coast Guard,MALE,P/I,NON-HISP,E01,1
Coast Guard,MALE,WHITE,HISP,E01,23
Coast Guard,MALE,WHITE,NON-HISP,E01,76
Coast Guard,MALE,UNK,HISP,E01,6
Coast Guard,MALE,UNK,NON-HISP,E01,2
Coast Guard,FEMALE,AMI/ALN,HISP,E01,0
Coast Guard,FEMALE,AMI/ALN,NON-HISP,E01,1
Coast Guard,FEMALE,ASIAN,HISP,E01,0
Coast Guard,FEMALE,ASIAN,NON-HISP,E01,1
Coast Guard,FEMALE,BLACK,HISP,E01,0
Coast Guard,FEMALE,BLACK,NON-HISP,E01,0
Coast Guard,FEMALE,MULTI,HISP,E01,0
Coast Guard,FEMALE,MULTI,NON-HISP,E01,1
Coast Guard,FEMALE,P/I,HISP,E01,0
Coast Guard,FEMALE,P/I,NON-HISP,E01,0
Coast Guard,FEMALE,WHITE,HISP,E01,3
Coast Guard,FEMALE,WHITE,NON-HISP,E01,22
Coast Guard,FEMALE,UNK,HISP,E01,0
Coast Guard,FEMALE,UNK,NON-HISP,E01,1
Coast Guard,MALE,AMI/ALN,HISP,E02,2
Coast Guard,MALE,AMI/ALN,NON-HISP,E02,21
Coast Guard,MALE,ASIAN,HISP,E02,0
Coast Guard,MALE,ASIAN,NON-HISP,E02,5
Coast Guard,MALE,BLACK,HISP,E02,4
Coast Guard,MALE,BLACK,NON-HISP,E02,24
Coast Guard,MALE,MULTI,HISP,E02,1
Coast Guard,MALE,MULTI,NON-HISP,E02,43
Coast Guard,MALE,P/I,HISP,E02,0
Coast Guard,MALE,P/I,NON-HISP,E02,3
Coast Guard,MALE,WHITE,HISP,E02,74
Coast Guard,MALE,WHITE,NON-HISP,E02,381
Coast Guard,MALE,UNK,HISP,E02,10
Coast Guard,MALE,UNK,NON-HISP,E02,25
Coast Guard,FEMALE,AMI/ALN,HISP,E02,0
Coast Guard,FEMALE,AMI/ALN,NON-HISP,E02,5
Coast Guard,FEMALE,ASIAN,HISP,E02,0
Coast Guard,FEMALE,ASIAN,NON-HISP,E02,2
Coast Guard,FEMALE,BLACK,HISP,E02,0
Coast Guard,FEMALE,BLACK,NON-HISP,E02,10
Coast Guard,FEMALE,MULTI,HISP,E02,2
Coast Guard,FEMALE,MULTI,NON-HISP,E02,12
Coast Guard,FEMALE,P/I,HISP,E02,0
Coast Guard,FEMALE,P/I,NON-HISP,E02,1
Coast Guard,FEMALE,WHITE,HISP,E02,19
Coast Guard,FEMALE,WHITE,NON-HISP,E02,141
Coast Guard,FEMALE,UNK,HISP,E02,2
Coast Guard,FEMALE,UNK,NON-HISP,E02,6
Coast Guard,MALE,AMI/ALN,HISP,E03,13
Coast Guard,MALE,AMI/ALN,NON-HISP,E03,114
Coast Guard,MALE,ASIAN,HISP,E03,5
Coast Guard,MALE,ASIAN,NON-HISP,E03,63
Coast Guard,MALE,BLACK,HISP,E03,22
Coast Guard,MALE,BLACK,NON-HISP,E03,216
Coast Guard,MALE,MULTI,HISP,E03,19
Coast Guard,MALE,MULTI,NON-HISP,E03,293
Coast Guard,MALE,P/I,HISP,E03,5
Coast Guard,MALE,P/I,NON-HISP,E03,50
Coast Guard,MALE,WHITE,HISP,E03,526
Coast Guard,MALE,WHITE,NON-HISP,E03,2820
Coast Guard,MALE,UNK,HISP,E03,69
Coast Guard,MALE,UNK,NON-HISP,E03,222
Coast Guard,FEMALE,AMI/ALN,HISP,E03,4
Coast Guard,FEMALE,AMI/ALN,NON-HISP,E03,23
Coast Guard,FEMALE,ASIAN,HISP,E03,0
Coast Guard,FEMALE,ASIAN,NON-HISP,E03,13
Coast Guard,FEMALE,BLACK,HISP,E03,5
Coast Guard,FEMALE,BLACK,NON-HISP,E03,49
Coast Guard,FEMALE,MULTI,HISP,E03,5
Coast Guard,FEMALE,MULTI,NON-HISP,E03,66
Coast Guard,FEMALE,P/I,HISP,E03,3
Coast Guard,FEMALE,P/I,NON-HISP,E03,7
Coast Guard,FEMALE,WHITE,HISP,E03,106
Coast Guard,FEMALE,WHITE,NON-HISP,E03,738
Coast Guard,FEMALE,UNK,HISP,E03,15
Coast Guard,FEMALE,UNK,NON-HISP,E03,43
Coast Guard,MALE,AMI/ALN,HISP,E04,28
Coast Guard,MALE,AMI/ALN,NON-HISP,E04,179
Coast Guard,MALE,ASIAN,HISP,E04,1
Coast Guard,MALE,ASIAN,NON-HISP,E04,92
Coast Guard,MALE,BLACK,HISP,E04,43
Coast Guard,MALE,BLACK,NON-HISP,E04,405
Coast Guard,MALE,MULTI,HISP,E04,22
Coast Guard,MALE,MULTI,NON-HISP,E04,332
Coast Guard,MALE,P/I,HISP,E04,7
Coast Guard,MALE,P/I,NON-HISP,E04,67
Coast Guard,MALE,WHITE,HISP,E04,773
Coast Guard,MALE,WHITE,NON-HISP,E04,4624
Coast Guard,MALE,UNK,HISP,E04,232
Coast Guard,MALE,UNK,NON-HISP,E04,302
Coast Guard,FEMALE,AMI/ALN,HISP,E04,5
Coast Guard,FEMALE,AMI/ALN,NON-HISP,E04,23
Coast Guard,FEMALE,ASIAN,HISP,E04,1
Coast Guard,FEMALE,ASIAN,NON-HISP,E04,20
Coast Guard,FEMALE,BLACK,HISP,E04,2
Coast Guard,FEMALE,BLACK,NON-HISP,E04,71
Coast Guard,FEMALE,MULTI,HISP,E04,3
Coast Guard,FEMALE,MULTI,NON-HISP,E04,49
Coast Guard,FEMALE,P/I,HISP,E04,2
Coast Guard,FEMALE,P/I,NON-HISP,E04,12
Coast Guard,FEMALE,WHITE,HISP,E04,88
Coast Guard,FEMALE,WHITE,NON-HISP,E04,694
Coast Guard,FEMALE,UNK,HISP,E04,28
Coast Guard,FEMALE,UNK,NON-HISP,E04,42
Coast Guard,MALE,AMI/ALN,HISP,E05,27
Coast Guard,MALE,AMI/ALN,NON-HISP,E05,145
Coast Guard,MALE,ASIAN,HISP,E05,2
Coast Guard,MALE,ASIAN,NON-HISP,E05,46
Coast Guard,MALE,BLACK,HISP,E05,21
Coast Guard,MALE,BLACK,NON-HISP,E05,399
Coast Guard,MALE,MULTI,HISP,E05,39
Coast Guard,MALE,MULTI,NON-HISP,E05,341
Coast Guard,MALE,P/I,HISP,E05,6
Coast Guard,MALE,P/I,NON-HISP,E05,44
Coast Guard,MALE,WHITE,HISP,E05,448
Coast Guard,MALE,WHITE,NON-HISP,E05,5000
Coast Guard,MALE,UNK,HISP,E05,382
Coast Guard,MALE,UNK,NON-HISP,E05,363
Coast Guard,FEMALE,AMI/ALN,HISP,E05,1
Coast Guard,FEMALE,AMI/ALN,NON-HISP,E05,14
Coast Guard,FEMALE,ASIAN,HISP,E05,0
Coast Guard,FEMALE,ASIAN,NON-HISP,E05,4
Coast Guard,FEMALE,BLACK,HISP,E05,0
Coast Guard,FEMALE,BLACK,NON-HISP,E05,72
Coast Guard,FEMALE,MULTI,HISP,E05,1
Coast Guard,FEMALE,MULTI,NON-HISP,E05,54
Coast Guard,FEMALE,P/I,HISP,E05,0
Coast Guard,FEMALE,P/I,NON-HISP,E05,8
Coast Guard,FEMALE,WHITE,HISP,E05,43
Coast Guard,FEMALE,WHITE,NON-HISP,E05,654
Coast Guard,FEMALE,UNK,HISP,E05,43
Coast Guard,FEMALE,UNK,NON-HISP,E05,44
Coast Guard,MALE,AMI/ALN,HISP,E06,33
Coast Guard,MALE,AMI/ALN,NON-HISP,E06,140
Coast Guard,MALE,ASIAN,HISP,E06,2
Coast Guard,MALE,ASIAN,NON-HISP,E06,21
Coast Guard,MALE,BLACK,HISP,E06,14
Coast Guard,MALE,BLACK,NON-HISP,E06,303
Coast Guard,MALE,MULTI,HISP,E06,40
Coast Guard,MALE,MULTI,NON-HISP,E06,255
Coast Guard,MALE,P/I,HISP,E06,3
Coast Guard,MALE,P/I,NON-HISP,E06,10
Coast Guard,MALE,WHITE,HISP,E06,246
Coast Guard,MALE,WHITE,NON-HISP,E06,4622
Coast Guard,MALE,UNK,HISP,E06,289
Coast Guard,MALE,UNK,NON-HISP,E06,329
Coast Guard,FEMALE,AMI/ALN,HISP,E06,6
Coast Guard,FEMALE,AMI/ALN,NON-HISP,E06,7
Coast Guard,FEMALE,ASIAN,HISP,E06,2
Coast Guard,FEMALE,ASIAN,NON-HISP,E06,4
Coast Guard,FEMALE,BLACK,HISP,E06,5
Coast Guard,FEMALE,BLACK,NON-HISP,E06,71
Coast Guard,FEMALE,MULTI,HISP,E06,4
Coast Guard,FEMALE,MULTI,NON-HISP,E06,40
Coast Guard,FEMALE,P/I,HISP,E06,1
Coast Guard,FEMALE,P/I,NON-HISP,E06,4
Coast Guard,FEMALE,WHITE,HISP,E06,31
Coast Guard,FEMALE,WHITE,NON-HISP,E06,514
Coast Guard,FEMALE,UNK,HISP,E06,22
Coast Guard,FEMALE,UNK,NON-HISP,E06,37
Coast Guard,MALE,AMI/ALN,HISP,E07,11
Coast Guard,MALE,AMI/ALN,NON-HISP,E07,88
Coast Guard,MALE,ASIAN,HISP,E07,0
Coast Guard,MALE,ASIAN,NON-HISP,E07,6
Coast Guard,MALE,BLACK,HISP,E07,5
Coast Guard,MALE,BLACK,NON-HISP,E07,138
Coast Guard,MALE,MULTI,HISP,E07,25
Coast Guard,MALE,MULTI,NON-HISP,E07,107
Coast Guard,MALE,P/I,HISP,E07,2
Coast Guard,MALE,P/I,NON-HISP,E07,2
Coast Guard,MALE,WHITE,HISP,E07,92
Coast Guard,MALE,WHITE,NON-HISP,E07,2475
Coast Guard,MALE,UNK,HISP,E07,72
Coast Guard,MALE,UNK,NON-HISP,E07,146
Coast Guard,FEMALE,AMI/ALN,HISP,E07,0
Coast Guard,FEMALE,AMI/ALN,NON-HISP,E07,12
Coast Guard,FEMALE,ASIAN,HISP,E07,0
Coast Guard,FEMALE,ASIAN,NON-HISP,E07,1
Coast Guard,FEMALE,BLACK,HISP,E07,0
Coast Guard,FEMALE,BLACK,NON-HISP,E07,26
Coast Guard,FEMALE,MULTI,HISP,E07,2
Coast Guard,FEMALE,MULTI,NON-HISP,E07,19
Coast Guard,FEMALE,P/I,HISP,E07,0
Coast Guard,FEMALE,P/I,NON-HISP,E07,0
Coast Guard,FEMALE,WHITE,HISP,E07,15
Coast Guard,FEMALE,WHITE,NON-HISP,E07,153
Coast Guard,FEMALE,UNK,HISP,E07,6
Coast Guard,FEMALE,UNK,NON-HISP,E07,8
Coast Guard,MALE,AMI/ALN,HISP,E08,2
Coast Guard,MALE,AMI/ALN,NON-HISP,E08,13
Coast Guard,MALE,ASIAN,HISP,E08,0
Coast Guard,MALE,ASIAN,NON-HISP,E08,0
Coast Guard,MALE,BLACK,HISP,E08,2
Coast Guard,MALE,BLACK,NON-HISP,E08,41
Coast Guard,MALE,MULTI,HISP,E08,3
Coast Guard,MALE,MULTI,NON-HISP,E08,20
Coast Guard,MALE,P/I,HISP,E08,0
Coast Guard,MALE,P/I,NON-HISP,E08,0
Coast Guard,MALE,WHITE,HISP,E08,17
Coast Guard,MALE,WHITE,NON-HISP,E08,527
Coast Guard,MALE,UNK,HISP,E08,13
Coast Guard,MALE,UNK,NON-HISP,E08,23
Coast Guard,FEMALE,AMI/ALN,HISP,E08,0
Coast Guard,FEMALE,AMI/ALN,NON-HISP,E08,1
Coast Guard,FEMALE,ASIAN,HISP,E08,0
Coast Guard,FEMALE,ASIAN,NON-HISP,E08,1
Coast Guard,FEMALE,BLACK,HISP,E08,0
Coast Guard,FEMALE,BLACK,NON-HISP,E08,5
Coast Guard,FEMALE,MULTI,HISP,E08,0
Coast Guard,FEMALE,MULTI,NON-HISP,E08,3
Coast Guard,FEMALE,P/I,HISP,E08,0
Coast Guard,FEMALE,P/I,NON-HISP,E08,0
Coast Guard,FEMALE,WHITE,HISP,E08,1
Coast Guard,FEMALE,WHITE,NON-HISP,E08,36
Coast Guard,FEMALE,UNK,HISP,E08,0
Coast Guard,FEMALE,UNK,NON-HISP,E08,1
Coast Guard,MALE,AMI/ALN,HISP,E09,0
